bundle_id,condition,defense,attack,raw_attack,components,match_method,match_score,component_run_ids,experiment_ids,run_ids,files
bundle_0255,exp1,median,envelope,min_sum,proxy,conservative_split,0.0,proxy:time_20260721_173153,exp_1784669398,run_1784669398,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/median/min_sum/exp1/proxy_attack_events_20260721_173153.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/median/min_sum/exp1/proxy_run_manifest_20260721_173153.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/median/min_sum/exp1/proxy_resource_log_20260721_173153.csv
bundle_0256,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260721_174900,exp_1784670545,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_decision_log_20260721_174900.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_events_20260721_174900.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_phase_log_20260721_174900.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_round_log_20260721_174900.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_wire_upload_log_20260721_174900.csv
bundle_0257,exp1,trimmed_mean,envelope,sign_flip,proxy,conservative_split,0.0,proxy:time_20260721_175335,exp_1784670743,run_1784670743,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/proxy_attack_events_20260721_175335.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/proxy_run_manifest_20260721_175335.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/proxy_resource_log_20260721_175335.csv
bundle_0258,median_blind,median,,,server,conservative_split,0.0,server:time_20260721_172958,exp_1784669398,run_1784669398,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/median/min_sum/exp1/median_blind_20260721_172958_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/median/min_sum/exp1/median_blind_20260721_172958_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/median/min_sum/exp1/server_client_defense_log_20260721_172958.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/median/min_sum/exp1/server_run_manifest_20260721_172958.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/median/min_sum/exp1/server_metrics_log_20260721_172958.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/median/min_sum/exp1/server_round_defense_log_20260721_172958.csv
bundle_0259,trimmed_mean_blind,trimmed_mean,,,server,conservative_split,0.0,server:time_20260721_175223,exp_1784670743,run_1784670743,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/sign_flip/exp1/trimmed_mean_blind_20260721_175223_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/sign_flip/exp1/trimmed_mean_blind_20260721_175223_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/sign_flip/exp1/trimmed_mean_blind_20260721_175223_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/sign_flip/exp1/server_client_defense_log_20260721_175223.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/sign_flip/exp1/server_run_manifest_20260721_175223.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/sign_flip/exp1/server_metrics_log_20260721_175223.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/sign_flip/exp1/server_round_defense_log_20260721_175223.csv
bundle_0260,exp1,,,,client,conservative_split,0.0,client:time_20260721_173720,exp_20260721_173849,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/median/min_sum/exp1/client_metrics_log_20260721_173720.csv
bundle_0261,exp1,,,,client,conservative_split,0.0,client:time_20260721_175651,exp_20260721_175721,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/trimmed_mean/sign_flip/exp1/client_metrics_log_20260721_175651.csv
bundle_0262,exp1,,,,client,conservative_split,0.0,client:time_20260721_173714,exp_20260721_173843,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/attack/median/min_sum/exp1/client_metrics_log_20260721_173714.csv
bundle_0263,exp1,,,,client,conservative_split,0.0,client:time_20260721_175627,exp_20260721_175647,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/attack/trimmed_mean/sign_flip/exp1/client_metrics_log_20260721_175627.csv
bundle_0264,exp1,,,,client,conservative_split,0.0,client:time_20260721_173445,exp_20260721_173450,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/attack/median/min_sum/exp1/client_metrics_log_20260721_173445.csv
bundle_0265,exp1,,,,client,conservative_split,0.0,client:time_20260721_175523,exp_20260721_175545,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/attack/trimmed_mean/sign_flip/exp1/client_metrics_log_20260721_175523.csv
bundle_0266,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260721_180633,exp_1784671598,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/analyzer_decision_log_20260721_180633.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/analyzer_events_20260721_180633.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/analyzer_phase_log_20260721_180633.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/analyzer_round_log_20260721_180633.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/analyzer_wire_upload_log_20260721_180633.csv
bundle_0267,exp1,trimmed_mean,envelope,scale,proxy,conservative_split,0.0,proxy:time_20260721_180724,exp_1784671518,run_1784671518,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/proxy_attack_events_20260721_180724.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/proxy_run_manifest_20260721_180724.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/proxy_resource_log_20260721_180724.csv
bundle_0268,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260721_181706,exp_1784672229,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/analyzer_decision_log_20260721_181706.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/analyzer_events_20260721_181706.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/analyzer_phase_log_20260721_181706.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/analyzer_round_log_20260721_181706.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/analyzer_wire_upload_log_20260721_181706.csv
bundle_0269,exp1,trimmed_mean,envelope,noise,proxy,conservative_split,0.0,proxy:time_20260721_181744,exp_1784672136,run_1784672135,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/proxy_attack_events_20260721_181744.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/proxy_run_manifest_20260721_181744.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/proxy_resource_log_20260721_181744.csv
bundle_0270,trimmed_mean_blind,trimmed_mean,,,server,conservative_split,0.0,server:time_20260721_180518,exp_1784671518,run_1784671518,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/scale/exp1/trimmed_mean_blind_20260721_180518_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/scale/exp1/trimmed_mean_blind_20260721_180518_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/scale/exp1/trimmed_mean_blind_20260721_180518_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/scale/exp1/server_client_defense_log_20260721_180518.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/scale/exp1/server_run_manifest_20260721_180518.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/scale/exp1/server_metrics_log_20260721_180518.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/scale/exp1/server_round_defense_log_20260721_180518.csv
bundle_0271,trimmed_mean_blind,trimmed_mean,,,server,conservative_split,0.0,server:time_20260721_181536,exp_1784672136,run_1784672136,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/noise/exp1/trimmed_mean_blind_20260721_181536_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/noise/exp1/trimmed_mean_blind_20260721_181536_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/noise/exp1/trimmed_mean_blind_20260721_181536_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/noise/exp1/server_client_defense_log_20260721_181536.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/noise/exp1/server_run_manifest_20260721_181536.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/noise/exp1/server_metrics_log_20260721_181536.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/noise/exp1/server_round_defense_log_20260721_181536.csv
bundle_0272,exp1,,,,client,conservative_split,0.0,client:time_20260721_181100,exp_20260721_181129,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/trimmed_mean/scale/exp1/client_metrics_log_20260721_181100.csv
bundle_0273,exp1,,,,client,conservative_split,0.0,client:time_20260721_182140,exp_20260721_182222,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/trimmed_mean/noise/exp1/client_metrics_log_20260721_182140.csv
bundle_0274,exp1,,,,client,conservative_split,0.0,client:time_20260721_181039,exp_20260721_181053,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/attack/trimmed_mean/scale/exp1/client_metrics_log_20260721_181039.csv
bundle_0275,exp1,,,,client,conservative_split,0.0,client:time_20260721_182103,exp_20260721_182136,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/attack/trimmed_mean/noise/exp1/client_metrics_log_20260721_182103.csv
bundle_0276,exp1,,,,client,conservative_split,0.0,client:time_20260721_180855,exp_20260721_180900,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/attack/trimmed_mean/scale/exp1/client_metrics_log_20260721_180855.csv
bundle_0277,exp1,,,,client,conservative_split,0.0,client:time_20260721_181930,exp_20260721_182010,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/attack/trimmed_mean/noise/exp1/client_metrics_log_20260721_181930.csv
bundle_0278,exp1,trimmed_mean,envelope,min_max,proxy,conservative_split,0.0,proxy:time_20260721_183504,exp_1784672967,run_1784672967,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/proxy_attack_events_20260721_183504.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/proxy_run_manifest_20260721_183504.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/proxy_resource_log_20260721_183504.csv
bundle_0279,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260721_183351,exp_1784673238,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/analyzer_decision_log_20260721_183351.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/analyzer_events_20260721_183351.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/analyzer_phase_log_20260721_183351.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/analyzer_round_log_20260721_183351.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/analyzer_wire_upload_log_20260721_183351.csv
bundle_0280,trimmed_mean_blind,trimmed_mean,,,server,conservative_split,0.0,server:time_20260721_182927,exp_1784672967,run_1784672967,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_max/exp1/trimmed_mean_blind_20260721_182927_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_max/exp1/trimmed_mean_blind_20260721_182927_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_max/exp1/trimmed_mean_blind_20260721_182927_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_max/exp1/server_client_defense_log_20260721_182927.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_max/exp1/server_run_manifest_20260721_182927.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_max/exp1/server_metrics_log_20260721_182927.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_max/exp1/server_round_defense_log_20260721_182927.csv
bundle_0281,exp1,,,,client,conservative_split,0.0,client:time_20260721_183900,exp_20260721_183905,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/trimmed_mean/min_max/exp1/client_metrics_log_20260721_183900.csv
bundle_0282,exp1,,,,client,conservative_split,0.0,client:time_20260721_183759,exp_20260721_183821,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/attack/trimmed_mean/min_max/exp1/client_metrics_log_20260721_183759.csv
bundle_0283,exp1,,,,client,conservative_split,0.0,client:time_20260721_183646,exp_20260721_183651,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/attack/trimmed_mean/min_max/exp1/client_metrics_log_20260721_183646.csv
bundle_0284,exp1,trimmed_mean,envelope,min_sum,proxy,conservative_split,0.0,proxy:time_20260721_184837,exp_1784673892,run_1784673892,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/proxy_attack_events_20260721_184837.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/proxy_run_manifest_20260721_184837.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/proxy_resource_log_20260721_184837.csv
bundle_0285,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260721_184657,exp_1784674021,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_decision_log_20260721_184657.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_events_20260721_184657.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_phase_log_20260721_184657.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_round_log_20260721_184657.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_wire_upload_log_20260721_184657.csv
bundle_0286,trimmed_mean_blind,trimmed_mean,,,server,conservative_split,0.0,server:time_20260721_184452,exp_1784673892,run_1784673892,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_sum/exp1/trimmed_mean_blind_20260721_184452_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_sum/exp1/trimmed_mean_blind_20260721_184452_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_sum/exp1/trimmed_mean_blind_20260721_184452_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_sum/exp1/server_client_defense_log_20260721_184452.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_sum/exp1/server_run_manifest_20260721_184452.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_sum/exp1/server_metrics_log_20260721_184452.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_sum/exp1/server_round_defense_log_20260721_184452.csv
bundle_0287,exp1,,,,client,conservative_split,0.0,client:time_20260721_185134,exp_20260721_185242,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/trimmed_mean/min_sum/exp1/client_metrics_log_20260721_185134.csv
bundle_0288,exp1,,,,client,conservative_split,0.0,client:time_20260721_185131,exp_20260721_185230,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/attack/trimmed_mean/min_sum/exp1/client_metrics_log_20260721_185131.csv
bundle_0289,exp1,,,,client,conservative_split,0.0,client:time_20260721_184954,exp_20260721_185032,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/attack/trimmed_mean/nin_sum/exp1/client_metrics_log_20260721_184954.csv
bundle_0290,exp1,fedavg,envelope,min_sum,proxy,conservative_split,0.0,proxy:time_20260721_190255,exp_1784674892,run_1784674892,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/min_sum/exp1/proxy_attack_events_20260721_190255.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/min_sum/exp1/proxy_run_manifest_20260721_190255.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/min_sum/exp1/proxy_resource_log_20260721_190255.csv
bundle_0291,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260721_190202,exp_1784674928,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_max/exp1/analyzer_decision_log_20260721_190202.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/min_sum/exp1/analyzer_events_20260721_190202.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/min_sum/exp1/analyzer_phase_log_20260721_190202.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/min_sum/exp1/analyzer_round_log_20260721_190202.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/min_sum/exp1/analyzer_wire_upload_log_20260721_190202.csv
bundle_0292,fedavg_blind,fedavg,,,server,conservative_split,0.0,server:time_20260721_190132,exp_1784674892,run_1784674892,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/fedavg/min_sum/exp1/fedavg_blind_20260721_190132_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/fedavg/min_sum/exp1/fedavg_blind_20260721_190132_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/fedavg/min_sum/exp1/fedavg_blind_20260721_190132_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/fedavg/min_sum/exp1/server_client_defense_log_20260721_190132.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/fedavg/min_sum/exp1/server_run_manifest_20260721_190132.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/fedavg/min_sum/exp1/server_metrics_log_20260721_190132.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/fedavg/min_sum/exp1/server_round_defense_log_20260721_190132.csv
